# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = corrosion_model_model
# start_datetime = 2023-01-23 00:24:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 250
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /Users/ddifrancesco/Github/Bayes-Lund2023/Bayes-Lund2023_presentation/tmp/corrosion_model_data_3.json
# init = 2 (Default)
# random
#   seed = 3811326660 (Default)
# output
#   file = /Users/ddifrancesco/Github/Bayes-Lund2023/Bayes-Lund2023_presentation/tmp/corrosion_model_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_beta,sigma_beta,depth_true_i1.1,depth_true_i1.2,depth_true_i1.3,depth_true_i1.4,depth_true_i1.5,depth_true_i1.6,depth_true_i1.7,depth_true_i1.8,depth_true_i1.9,depth_true_i1.10,delta_depth.1,delta_depth.2,delta_depth.3,delta_depth.4,delta_depth.5,delta_depth.6,delta_depth.7,delta_depth.8,delta_depth.9,delta_depth.10,depth_true_i2.1,depth_true_i2.2,depth_true_i2.3,depth_true_i2.4,depth_true_i2.5,depth_true_i2.6,depth_true_i2.7,depth_true_i2.8,depth_true_i2.9,depth_true_i2.10,growth.1,growth.2,growth.3,growth.4,growth.5,growth.6,growth.7,growth.8,growth.9,growth.10,CGR_pp
1.71387,0.901557,0.216673,4,15,0,4.10579,0.0338035,0.465057,3.72437,3.84914,11.641,6.52026,18.616,2.95951,0.396116,9.83286,5.87928,6.94792,2.53785,3.37982,4.15258,3.25696,3.37784,2.78859,2.52127,1.15987,2.22572,3.63276,6.26221,7.22896,15.7936,9.77722,21.9939,5.7481,2.91738,10.9927,8.105,10.5807,0.845949,1.12661,1.38419,1.08565,1.12595,0.929531,0.840422,0.386622,0.741908,1.21092,0.637906
-3.79497,0.94402,0.216673,5,31,0,21.6107,-0.199527,0.371561,4.27231,3.43738,10.6001,6.18242,20.4059,0.812061,0.967965,7.44819,6.23306,8.24617,1.55411,3.73936,4.42455,2.52211,2.19566,4.07592,1.66907,3.83078,1.85123,2.69801,5.82642,7.17674,15.0246,8.70454,22.6016,4.88798,2.63704,11.279,8.08429,10.9442,0.518035,1.24645,1.47485,0.840705,0.731888,1.35864,0.556358,1.27693,0.617078,0.899337,0.931613
3.25839,1,0.216673,5,31,0,13.3148,-0.171159,0.388551,3.82246,4.10808,11.8002,6.15661,18.4954,2.33307,0.658942,9.45715,6.5475,7.17946,2.9008,3.11963,3.27197,2.50293,3.89207,2.59995,2.18924,1.16469,1.15548,3.04668,6.72325,7.22771,15.0721,8.65954,22.3875,4.93302,2.84818,10.6218,7.70298,10.2261,0.966933,1.03988,1.09066,0.834309,1.29736,0.866651,0.729746,0.38823,0.38516,1.01556,0.64029
5.40399,0.882738,0.216673,4,15,0,9.02829,0.0982794,0.537678,3.47398,3.70689,11.5757,6.0093,18.4735,1.81472,0.585583,9.12133,5.72651,7.69186,2.17282,3.85257,3.86642,2.29355,3.85505,3.42581,1.97154,2.01183,2.4142,3.46814,5.6468,7.55945,15.4421,8.30284,22.3286,5.24053,2.55712,11.1332,8.14071,11.16,0.724275,1.28419,1.28881,0.764516,1.28502,1.14194,0.657179,0.67061,0.804734,1.15605,2.8101
12.7016,0.985589,0.216673,4,15,0,-0.441943,-0.00536466,0.33674,4.42978,4.01101,11.301,6.21246,19.8747,1.90507,0.527051,8.2205,6.10047,7.16726,2.26806,3.52737,4.07178,2.64237,2.38154,3.58441,2.58973,2.46112,1.56447,3.36484,6.69785,7.53838,15.3728,8.85483,22.2562,5.48948,3.11678,10.6816,7.66494,10.5321,0.756021,1.17579,1.35726,0.88079,0.793848,1.1948,0.863243,0.820372,0.52149,1.12161,0.658275
8.3471,0.974442,0.216673,5,31,0,-3.07786,-0.0297291,0.478913,4.0078,4.14486,10.772,6.20874,18.3523,2.54041,1.28148,8.78378,5.54346,7.48366,1.69525,3.04849,4.60885,2.82573,3.74785,2.78518,1.5402,2.07088,2.55277,3.30678,5.70305,7.19335,15.3808,9.03448,22.1001,5.32559,2.82168,10.8547,8.09623,10.7904,0.565083,1.01616,1.53628,0.941911,1.24928,0.928394,0.5134,0.690294,0.850923,1.10226,2.56751
14.6892,0.987189,0.216673,5,31,0,-0.687318,0.0860955,0.200371,3.81166,3.77878,11.1637,5.66685,19.0091,2.12205,0.167279,7.93034,5.80161,7.23948,2.1815,3.74566,4.28881,3.21082,3.23247,3.32151,2.64152,2.98315,2.04358,3.58826,5.99317,7.52444,15.4525,8.87767,22.2416,5.44355,2.8088,10.9135,7.84519,10.8277,0.727167,1.24855,1.4296,1.07027,1.07749,1.10717,0.880507,0.994383,0.681194,1.19609,1.16861
11.0915,0.716247,0.216673,3,7,0,-6.39858,-0.0132891,0.220918,3.69635,3.81724,11.0372,5.69647,18.9308,2.68681,0.285358,7.89243,5.77507,7.3174,2.46894,3.28941,4.12454,2.5989,3.40083,3.15765,2.73717,2.9635,2.02704,2.96835,6.16529,7.10665,15.1617,8.29537,22.3317,5.84447,3.02253,10.8559,7.80212,10.2857,0.82298,1.09647,1.37485,0.866299,1.13361,1.05255,0.912391,0.987832,0.675682,0.98945,1.26228
6.01717,0.786616,0.216673,4,15,0,3.64687,-0.107048,0.508835,4.63922,4.19065,11.8202,6.43836,19.4998,1.15375,0.767091,9.01057,6.32225,8.03358,1.95988,3.33351,3.67938,3.15819,2.81102,3.89859,1.66647,1.83413,1.61604,3.16223,6.5991,7.52416,15.4996,9.59654,22.3108,5.05234,2.43356,10.8447,7.93829,11.1958,0.653294,1.11117,1.22646,1.05273,0.937006,1.29953,0.555491,0.611377,0.53868,1.05408,1.04183
7.3198,0.976162,0.216673,4,31,0,6.61629,0.146771,0.662605,4.39405,3.12291,11.3355,5.3491,19.0872,1.83717,0.582201,8.89985,6.42573,7.60969,1.62259,4.72695,4.3125,2.38764,3.3541,3.31947,2.61059,1.98214,1.56864,2.76567,6.01663,7.84986,15.648,7.73675,22.4413,5.15663,3.19279,10.882,7.99437,10.3754,0.540862,1.57565,1.4375,0.795881,1.11803,1.10649,0.870196,0.660713,0.522881,0.921889,2.17077
10.7804,0.911819,0.216673,4,15,0,0.915522,-0.0655714,0.363846,4.20946,3.75245,11.022,5.60205,19.7176,1.98683,0.310433,9.35141,6.10832,7.80782,1.98564,4.0311,4.4791,3.64288,2.70228,3.17433,2.5028,1.39645,1.48198,2.73829,6.19509,7.78355,15.5011,9.24493,22.4199,5.16116,2.81323,10.7479,7.5903,10.5461,0.661879,1.3437,1.49303,1.21429,0.900761,1.05811,0.834266,0.465483,0.493994,0.912764,0.463923
11.9064,0.974578,0.216673,5,31,0,-4.32695,-0.0978167,0.349239,4.08983,3.35913,11.5632,6.44505,19.9331,1.55413,1.44752,8.01994,5.75306,6.93759,2.05066,4.21779,3.65125,2.12281,2.40827,3.8165,1.51643,2.76406,1.83407,3.53434,6.14049,7.57692,15.2144,8.56786,22.3413,5.37064,2.96395,10.784,7.58714,10.4719,0.683554,1.40593,1.21708,0.707604,0.802756,1.27217,0.505476,0.921354,0.611358,1.17811,1.68326
11.161,0.884996,0.216673,5,31,0,-1.82905,0.167577,0.215865,3.56556,3.99261,11.6743,6.28589,18.2854,2.05339,0.340943,8.38832,5.6244,7.85101,2.8718,3.21804,3.72522,2.8186,4.08749,3.54154,2.65901,2.66097,2.30795,2.76111,6.43736,7.21065,15.3996,9.1045,22.3729,5.59493,2.99996,11.0493,7.93235,10.6121,0.957266,1.07268,1.24174,0.939534,1.3625,1.18051,0.886338,0.886989,0.769315,0.92037,1.31524
9.53661,0.91615,0.216673,5,31,0,-0.509126,-0.228699,0.495595,4.66002,3.80783,11.263,6.3885,20.4313,2.01416,1.12432,8.27103,6.17653,7.34252,1.45023,3.3116,4.12124,2.81334,1.66378,3.24919,1.66548,2.44868,1.55584,3.14032,6.11025,7.11943,15.3843,9.20184,22.0951,5.26335,2.7898,10.7197,7.73238,10.4828,0.48341,1.10387,1.37375,0.937778,0.554594,1.08306,0.555159,0.816228,0.518615,1.04677,0.558241
7.55384,0.968165,0.216673,4,31,0,3.32688,-0.0747431,0.226569,4.42016,3.66367,11.1882,6.63409,20.1621,1.8805,1.07257,8.28355,5.45382,7.38527,1.86889,4.31846,4.09783,4.36228,1.96299,3.51126,1.78252,2.68649,2.64238,3.34378,6.28905,7.98213,15.2861,10.9964,22.1251,5.39176,2.85509,10.97,8.0962,10.729,0.622963,1.43949,1.36594,1.45409,0.65433,1.17042,0.594174,0.895498,0.880793,1.11459,0.818851
11.7496,0.819502,0.216673,3,7,0,0.99995,-0.0556991,0.477345,4.21805,3.81412,10.9035,6.23376,19.6273,1.56041,1.23573,8.40649,5.47665,7.52993,2.13858,3.35447,4.47412,1.9909,2.4218,3.503,1.77768,2.46845,2.39153,3.16039,6.35663,7.16859,15.3776,8.22467,22.0491,5.06341,3.01341,10.8749,7.86818,10.6903,0.71286,1.11816,1.49137,0.663635,0.807267,1.16767,0.592562,0.822816,0.797176,1.05346,1.25694
14.1165,0.805449,0.216673,4,31,0,-1.13769,-0.106763,0.256765,4.09354,3.72881,11.6392,5.5267,18.8553,1.87338,0.843077,8.2831,5.80281,7.35039,2.28334,3.57595,3.32858,3.8231,3.22195,3.24067,1.85072,2.62428,2.16668,3.3787,6.37689,7.30476,14.9678,9.3498,22.0772,5.11405,2.6938,10.9074,7.96949,10.7291,0.761114,1.19198,1.10953,1.27437,1.07398,1.08022,0.616907,0.87476,0.722227,1.12623,1.41375
13.8375,0.857683,0.216673,5,31,0,-5.18113,-0.0857051,0.197436,3.69447,4.51785,11.3961,6.67011,19.6265,2.17879,0.280744,8.46626,5.72424,7.57413,2.36445,3.09622,4.11122,3.78197,2.52651,3.05763,2.31738,2.27557,2.02751,2.87368,6.05892,7.61407,15.5073,10.4521,22.153,5.23642,2.59813,10.7418,7.75175,10.4478,0.788152,1.03207,1.37041,1.26066,0.842172,1.01921,0.772461,0.758524,0.675837,0.957893,0.871427
9.0139,0.905503,0.216673,4,15,0,-2.0449,-0.0902282,0.263518,4.0784,4.14928,11.8938,4.66597,18.7546,2.16499,0.659047,7.9105,5.69333,7.67391,2.00724,3.45913,3.7822,3.21187,3.23975,2.92329,1.93051,2.64999,2.05085,2.79574,6.08564,7.6084,15.676,7.87784,21.9943,5.08827,2.58955,10.5605,7.74418,10.4696,0.669081,1.15304,1.26073,1.07062,1.07992,0.974429,0.643503,0.883329,0.683617,0.931912,1.33956
6.1209,0.916879,0.216673,4,15,0,3.08178,-0.147254,0.264969,4.18258,4.24086,11.7321,4.50346,18.8931,2.47584,0.677194,8.14455,5.74147,7.91359,2.38054,3.03943,3.60444,3.42628,3.49139,2.94892,1.95021,3.09563,2.19527,2.37238,6.56312,7.28029,15.3365,7.92974,22.3845,5.42477,2.62741,11.2402,7.93674,10.286,0.793512,1.01314,1.20148,1.14209,1.1638,0.982975,0.650072,1.03188,0.731758,0.790795,1.01202
6.18701,0.785501,0.216673,4,31,0,8.02625,-0.285537,0.298864,4.30974,3.75836,12.0876,6.95981,19.8417,2.42277,1.39589,9.52933,6.43076,7.88684,2.22807,3.43204,3.37818,1.63324,2.37304,3.0199,1.7217,1.65753,1.49798,2.49474,6.53781,7.19039,15.4657,8.59304,22.2147,5.44267,3.11759,11.1869,7.92873,10.3816,0.742689,1.14401,1.12606,0.544412,0.791013,1.00663,0.573901,0.552512,0.499325,0.831578,0.53074
9.9224,0.91889,0.216673,5,31,0,6.15456,-0.0545991,0.183923,3.65095,4.17891,11.5303,5.31238,18.7375,1.80706,0.507988,7.88166,5.70455,7.19275,2.58114,3.38576,4.18577,3.19949,3.32114,3.54432,2.67479,3.03039,2.77811,3.13188,6.23209,7.56467,15.716,8.51187,22.0586,5.35138,3.18278,10.9121,8.48266,10.3246,0.860381,1.12859,1.39526,1.0665,1.10705,1.18144,0.891596,1.01013,0.926037,1.04396,0.774398
8.40559,0.561429,0.216673,5,31,0,7.31397,-0.121872,0.286833,3.78731,3.9853,11.8366,6.23839,19.6307,2.27513,0.670598,8.65308,5.46333,7.6504,2.03141,3.4452,3.00918,2.03927,2.46749,2.93365,2.10719,1.97598,1.74353,3.221,5.81872,7.4305,14.8458,8.27766,22.0982,5.20878,2.77778,10.6291,7.20686,10.8714,0.677137,1.1484,1.00306,0.679758,0.822496,0.977883,0.702395,0.658662,0.581177,1.07367,1.12906
5.12767,0.952256,0.216673,3,7,0,3.34416,-0.0938596,0.38844,4.15026,4.13417,11.9098,6.12826,19.5383,2.42605,0.770921,8.68679,5.7339,7.5029,2.32192,3.63675,3.67351,1.31854,2.48769,2.77735,2.11121,2.05045,2.94359,2.92766,6.47218,7.77091,15.5833,7.44679,22.026,5.2034,2.88213,10.7372,8.67749,10.4306,0.773973,1.21225,1.2245,0.439512,0.829229,0.925784,0.703735,0.683484,0.981196,0.975887,0.610495
0.694076,0.969757,0.216673,4,31,0,11.1685,-0.686491,0.548693,4.45455,4.33993,10.9601,6.63144,19.6337,1.36683,1.31013,8.35034,6.34805,7.27873,1.9994,3.10786,4.5851,1.66445,2.53084,4.07485,1.58795,2.405,2.26866,3.18203,6.45395,7.4478,15.5452,8.29589,22.1645,5.44168,2.89808,10.7553,8.61671,10.4608,0.666467,1.03595,1.52837,0.554818,0.843615,1.35828,0.529318,0.801667,0.756219,1.06068,0.187903
7.93461,0.950398,0.216673,4,31,0,8.88126,-0.215505,0.623799,4.89554,4.03155,11.0856,6.49983,19.0516,1.41403,0.903578,8.23353,6.91553,7.46137,1.19999,3.67018,4.38591,1.63444,3.10486,4.12015,1.54979,2.15625,0.823373,3.01744,6.09553,7.70173,15.4715,8.13428,22.1565,5.53417,2.45337,10.3898,7.7389,10.4788,0.399996,1.22339,1.46197,0.544815,1.03495,1.37338,0.516598,0.718749,0.274458,1.00581,0.239055
7.52644,0.986449,0.216673,4,31,0,0.783766,0.0628237,0.550958,4.58107,3.85158,10.8659,5.90434,19.6988,2.04432,1.0326,9.05561,6.53155,7.14077,1.41926,3.42721,4.40767,2.1915,2.43333,3.07977,1.31233,2.19433,1.23624,3.54011,6.00033,7.2788,15.2736,8.09584,22.1322,5.12409,2.34493,11.2499,7.76779,10.6809,0.473086,1.1424,1.46922,0.730499,0.81111,1.02659,0.437444,0.731445,0.412079,1.18004,0.510037
5.67173,0.995207,0.216673,5,31,0,0.947243,-0.405342,0.49958,3.81079,2.94632,11.221,5.85817,19.6118,2.23732,0.589039,9.48241,6.80122,8.16063,2.18881,4.73275,4.30462,1.80462,2.58071,3.40127,2.5162,1.62178,0.874665,2.47505,5.9996,7.67907,15.5256,7.66279,22.1925,5.63858,3.10523,11.1042,7.67588,10.6357,0.729603,1.57758,1.43487,0.60154,0.860235,1.13376,0.838732,0.540594,0.291555,0.825018,0.914165
8.6264,0.964282,0.216673,5,31,0,4.11966,-0.172591,0.392703,3.77844,3.63296,11.2673,6.23447,19.6919,1.52088,1.1935,8.82514,7.14039,7.69049,2.60923,3.92669,3.87589,2.0245,2.38331,3.64476,1.51252,1.71968,0.747382,2.82904,6.38767,7.55965,15.1432,8.25898,22.0752,5.16563,2.70602,10.5448,7.88777,10.5195,0.869743,1.3089,1.29196,0.674835,0.794435,1.21492,0.504173,0.573225,0.249127,0.943014,1.19896
5.23733,0.891216,0.216673,5,31,0,2.16298,-0.115711,0.808668,4.22427,3.761,10.96,5.9465,19.018,2.81768,1.40571,7.71692,6.3897,7.12889,2.3477,3.80642,4.37821,5.91356,3.35987,2.59796,1.46702,2.94743,1.76303,3.3779,6.57198,7.56743,15.3383,11.8601,22.3779,5.41565,2.87273,10.6644,8.15273,10.5068,0.782568,1.26881,1.4594,1.97119,1.11996,0.865988,0.489007,0.982478,0.587676,1.12597,1.60889
6.99534,0.996355,0.216673,5,31,0,2.40448,-0.382891,0.462826,4.35438,4.08323,11.1015,6.24361,19.0861,1.00684,0.964992,9.31639,5.57333,7.75555,1.51463,3.43052,3.91901,3.18405,2.92783,4.22442,1.99636,1.4645,2.41658,3.0931,5.86901,7.51374,15.0205,9.42766,22.014,5.23126,2.96135,10.7809,7.98991,10.8487,0.504878,1.14351,1.30634,1.06135,0.975943,1.40814,0.665452,0.488168,0.805526,1.03103,0.462143
10.6766,0.917895,0.216673,5,31,0,2.43592,0.176316,0.409982,3.70764,3.3372,11.5936,6.08369,18.6508,1.67885,0.639856,8.25056,5.773,7.6501,2.35413,4.28376,4.10159,2.7641,3.85765,4.14172,1.9786,2.64532,2.00877,3.27568,6.06178,7.62096,15.6952,8.84779,22.5084,5.82057,2.61845,10.8959,7.78177,10.9258,0.784711,1.42792,1.3672,0.921367,1.28588,1.38057,0.659533,0.881772,0.669589,1.09189,1.14895
9.75992,0.971581,0.216673,4,31,0,-2.21255,0.230835,0.374182,3.87502,3.36723,11.5523,6.02065,18.4379,1.44941,0.731538,8.41388,5.62883,7.39636,2.33952,4.2662,3.72188,2.63881,3.56766,4.51453,2.09516,2.60024,2.10886,3.49745,6.21454,7.63343,15.2742,8.65946,22.0056,5.96394,2.8267,11.0141,7.73769,10.8938,0.779838,1.42207,1.24063,0.879603,1.18922,1.50484,0.698387,0.866748,0.702954,1.16582,1.3063
9.10454,0.995697,0.216673,5,31,0,-2.18926,-0.0244729,0.26658,3.57348,3.68303,10.0093,5.76183,19.006,2.54261,0.805079,8.24837,5.38322,7.21744,2.58972,3.869,5.17461,4.0595,2.95677,3.31321,2.10553,2.65803,2.3176,3.62941,6.1632,7.55203,15.1839,9.82134,21.9628,5.85582,2.91061,10.9064,7.70082,10.8468,0.863239,1.28967,1.72487,1.35317,0.985591,1.1044,0.701844,0.886012,0.772534,1.2098,0.805051
11.744,0.989125,0.216673,4,15,0,-4.05692,0.0231107,0.256807,3.60881,3.8362,10.4811,5.85511,18.9096,1.97295,0.695262,8.31067,5.24028,7.2846,2.71163,3.71001,5.34284,4.06332,3.23795,3.07366,2.33872,2.56848,2.56035,3.06068,6.32044,7.54621,15.824,9.91843,22.1475,5.04661,3.03398,10.8791,7.80063,10.3453,0.903877,1.23667,1.78095,1.35444,1.07932,1.02455,0.779572,0.856158,0.85345,1.02023,1.90886
11.8665,0.982802,0.216673,5,31,0,-1.5952,0.0520681,0.53022,4.08942,3.41352,11.5557,6.28832,19.0506,1.05184,0.672195,8.48665,6.33822,7.52561,2.03289,4.22156,3.88222,3.10378,3.20569,4.719,2.18281,2.44133,1.48158,3.41761,6.1223,7.63508,15.4379,9.3921,22.2563,5.77083,2.85501,10.928,7.8198,10.9432,0.677629,1.40719,1.29407,1.03459,1.06856,1.573,0.727604,0.813778,0.493859,1.1392,0.557736
12.1123,0.747507,0.216673,4,31,0,0.732968,0.0224138,0.334349,4.26563,3.46414,10.5942,6.1908,18.5279,1.31097,0.617759,8.70656,6.02552,7.23048,1.99323,3.94641,4.97028,2.33123,3.62135,3.77978,1.93744,2.00795,1.92795,3.10566,6.25886,7.41055,15.5645,8.52204,22.1492,5.09075,2.5552,10.7145,7.95347,10.3361,0.66441,1.31547,1.65676,0.777078,1.20712,1.25993,0.645812,0.669316,0.642649,1.03522,0.898266
11.8109,0.91371,0.216673,4,15,0,-6.43595,-0.0860303,0.333092,4.30502,3.63554,10.9027,5.58369,18.8915,1.76319,0.716882,8.62234,5.68864,7.47577,1.851,3.91938,4.70038,2.88363,3.57395,4.13426,2.13364,2.44983,1.98656,3.51155,6.15602,7.55492,15.6031,8.46732,22.4655,5.89745,2.85053,11.0722,7.6752,10.9873,0.616999,1.30646,1.56679,0.961209,1.19132,1.37809,0.711215,0.816609,0.662188,1.17052,1.06565
8.51189,0.922412,0.216673,4,15,0,-3.49182,-0.0177301,0.274495,3.53123,4.21554,11.4086,6.84385,19.3974,2.2939,0.662519,7.99167,6.16658,6.75362,2.59034,3.40125,3.59191,3.05041,3.06954,3.62629,2.05972,3.13129,1.57267,3.52873,6.12157,7.61679,15.0006,9.89426,22.467,5.92019,2.72224,11.123,7.73926,10.2824,0.863447,1.13375,1.1973,1.0168,1.02318,1.20876,0.686574,1.04376,0.524225,1.17624,1.09671
0.0376068,0.875693,0.216673,4,15,0,6.16164,-0.104659,0.451387,3.40705,4.0462,12.1286,6.77514,18.9826,1.41169,0.615682,7.54421,6.05888,6.96523,2.74946,3.4816,3.41696,2.24742,2.75423,3.38615,2.36612,2.86305,1.40046,4.14244,6.15651,7.5278,15.5455,9.02256,21.7368,4.79784,2.9818,10.4073,7.45934,11.1077,0.916486,1.16053,1.13899,0.749141,0.918075,1.12872,0.788706,0.954349,0.46682,1.38081,1.11226
2.18367,1,0.216673,5,31,0,8.68746,-0.271301,0.779923,4.52326,3.83978,10.6482,5.33366,19.1657,1.99185,0.947254,9.17093,5.80809,8.52026,1.67109,3.9609,4.95463,3.15338,2.54433,3.13922,1.68272,1.22239,1.74379,2.30897,6.19435,7.80067,15.6028,8.48703,21.71,5.13107,2.62997,10.3933,7.55188,10.8292,0.557032,1.3203,1.65154,1.05113,0.848108,1.04641,0.560906,0.407464,0.581263,0.769655,0.820266
3.68141,0.986745,0.216673,5,31,0,8.68659,-0.359846,0.539601,4.85257,3.72713,10.9644,6.63994,19.4319,1.86935,1.33244,8.87897,6.33435,6.36944,1.28705,3.74798,4.5099,1.16972,2.23622,3.85788,1.13045,1.79122,1.23666,4.53716,6.13962,7.47511,15.4743,7.80967,21.6682,5.72723,2.46289,10.6702,7.57101,10.9066,0.429015,1.24933,1.5033,0.389908,0.745407,1.28596,0.376817,0.597072,0.41222,1.51239,0.302133
-0.719066,0.733224,0.216673,4,15,0,10.8055,-0.160873,1.10913,4.41382,3.38764,10.2385,5.69835,19.6182,2.11782,1.17161,9.00733,6.78254,6.4746,1.69555,4.69062,5.16959,1.05389,2.5741,3.59076,1.17665,2.21265,1.25673,4.24882,6.10936,8.07826,15.4081,6.75224,22.1923,5.70858,2.34826,11.22,8.03927,10.7234,0.565182,1.56354,1.7232,0.351296,0.858033,1.19692,0.392218,0.737549,0.418908,1.41627,2.26735
-0.914875,0.983116,0.216673,5,31,0,13.6875,0.031944,0.562381,3.85634,3.58429,10.4756,5.62294,20.099,0.905613,0.82086,9.5373,6.57084,6.40911,2.50599,4.27616,4.88639,0.710094,2.00364,4.51237,1.95724,1.51183,0.895985,4.28182,6.36233,7.86044,15.362,6.33303,22.1026,5.41798,2.7781,11.0491,7.46683,10.6909,0.83533,1.42539,1.6288,0.236698,0.66788,1.50412,0.652414,0.503942,0.298662,1.42727,0.485508
-0.49799,0.929898,0.216673,5,31,0,9.717,-0.509543,0.270607,4.40059,3.98441,11.6817,6.65466,18.9255,2.93316,1.53613,7.96913,6.09833,8.28942,1.31412,3.41564,3.51694,2.08885,3.02142,2.14173,1.05018,2.49422,1.89792,2.09242,5.71471,7.40005,15.1987,8.74351,21.947,5.07489,2.58631,10.4634,7.99625,10.3818,0.43804,1.13855,1.17231,0.696284,1.00714,0.71391,0.350058,0.831407,0.63264,0.697475,0.550704
3.35176,0.973368,0.216673,5,31,0,8.18136,-0.109391,0.532006,3.75089,3.5138,10.4314,5.87523,18.8556,0.71978,0.162728,8.36361,5.55497,6.81024,2.6165,4.10882,5.39504,3.58682,3.30733,4.45126,2.53722,2.14662,2.39353,3.97075,6.36739,7.62262,15.8264,9.46205,22.1629,5.17104,2.69994,10.5102,7.9485,10.781,0.872167,1.36961,1.79835,1.19561,1.10244,1.48375,0.845739,0.715539,0.797842,1.32358,0.545803
10.8251,0.988831,0.216673,4,15,0,5.26467,0.0505928,0.428917,3.82703,3.70068,11.1988,6.52341,18.4557,1.14494,0.89832,8.62531,5.69112,8.15085,2.6267,3.59673,3.89408,2.90108,3.7772,4.30541,2.0248,2.03691,2.29849,2.59008,6.45373,7.29742,15.0929,9.42449,22.2329,5.45035,2.92312,10.6622,7.98962,10.7409,0.875565,1.19891,1.29803,0.967026,1.25907,1.43514,0.674934,0.678971,0.766165,0.863361,0.477897
3.94141,0.751129,0.216673,4,15,0,4.78474,-0.302171,0.278702,3.78241,4.49955,11.7458,5.29521,18.7274,1.05456,0.435897,9.04706,6.15725,8.16922,2.13353,2.74091,3.83081,1.86167,3.7887,4.1836,1.90382,1.90177,1.68525,2.25002,5.91594,7.24046,15.5766,7.15688,22.5161,5.23815,2.33972,10.9488,7.84249,10.4192,0.711176,0.913635,1.27694,0.620556,1.2629,1.39453,0.634607,0.633923,0.561749,0.750005,0.560147
13.3113,0.860107,0.216673,4,15,0,7.49641,-0.0811772,0.325728,4.47413,4.50609,11.2042,5.99193,18.8587,1.79992,1.18929,8.80192,5.98019,7.63881,1.86323,2.73644,4.15951,2.50092,3.40764,3.24457,1.98067,1.84345,1.83217,3.09478,6.33736,7.24253,15.3637,8.49285,22.2663,5.04449,3.16997,10.6454,7.81236,10.7336,0.621076,0.912147,1.3865,0.83364,1.13588,1.08152,0.660224,0.614484,0.610723,1.03159,0.888233
5.22792,0.634042,0.216673,4,15,0,1.7604,-0.338283,0.269987,4.19815,3.77747,11.8674,6.64411,20.1623,2.53716,0.488825,8.46826,6.47335,7.86254,2.10758,4.26826,3.78712,2.15161,1.70854,2.96083,2.09809,2.17017,1.27753,2.81296,6.30573,8.04573,15.6545,8.79572,21.8708,5.498,2.58691,10.6384,7.75088,10.6755,0.702527,1.42275,1.26237,0.717203,0.569513,0.986945,0.699362,0.723389,0.425844,0.937652,0.661307
5.13349,0.721503,0.216673,4,31,0,15.0897,0.0239419,0.436488,3.23222,3.34416,12.0549,6.11167,19.4592,2.9878,0.899536,9.08437,6.25258,7.87124,2.85347,3.9942,3.5663,1.65435,3.11656,2.11608,2.12633,1.92802,1.71516,2.9474,6.08569,7.33835,15.6212,7.76602,22.5757,5.10387,3.02587,11.0124,7.96774,10.8186,0.951155,1.3314,1.18877,0.551449,1.03885,0.705359,0.708778,0.642674,0.571719,0.982467,0.747911
5.14589,0.996145,0.216673,4,15,0,3.23964,-0.380349,0.267317,2.73501,3.92943,11.6857,5.93279,19.3326,2.58021,1.49433,8.8394,6.12152,7.5616,3.29521,3.40843,3.71664,2.79584,2.87187,2.64332,1.33585,1.93236,1.45682,3.04293,6.03022,7.33786,15.4023,8.72862,22.2045,5.22353,2.83018,10.7718,7.57834,10.6045,1.0984,1.13614,1.23888,0.931945,0.95729,0.881108,0.445284,0.64412,0.485608,1.01431,0.863768
7.21547,0.939678,0.216673,5,31,0,8.57861,0.325171,0.531312,3.91707,3.35751,10.7587,5.69183,19.4329,0.477692,0.878511,8.25587,5.97071,7.11275,2.41802,4.25723,4.52026,3.73542,2.69587,4.93022,2.09175,2.57267,1.56184,3.37581,6.33509,7.61474,15.2789,9.42725,22.1288,5.40791,2.97026,10.8285,7.53254,10.4886,0.806007,1.41908,1.50675,1.24514,0.898625,1.64341,0.697251,0.857556,0.520612,1.12527,1.38349
